alias_id,alias,canonical_model_id,canonical_name,brand,alias_type,source_file,source_row,status,ambiguous,conflict,notes
apple_iphone_16e__iphone16e,iPhone16e,apple_iphone_16e,Apple iPhone 16e,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,121,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_17__17,17,apple_iphone_17,Apple iPhone 17,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,122,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_17__apple_iphone_17,Apple iPhone 17,apple_iphone_17,Apple iPhone 17,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,123,ativo,false,false,Nome canonico.
apple_iphone_17__ip_17,IP 17,apple_iphone_17,Apple iPhone 17,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,124,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_17__iphone_17,iPhone 17,apple_iphone_17,Apple iPhone 17,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,125,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_17__iphone17,iPhone17,apple_iphone_17,Apple iPhone 17,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,126,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_17_air__17_air,17 Air,apple_iphone_17_air,Apple iPhone 17 Air,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,127,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_17_air__apple_iphone_17_air,Apple iPhone 17 Air,apple_iphone_17_air,Apple iPhone 17 Air,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,128,ativo,false,false,Nome canonico.
apple_iphone_17_air__ip_17_air,IP 17 Air,apple_iphone_17_air,Apple iPhone 17 Air,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,129,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_17_air__iphone_17_air,iPhone 17 Air,apple_iphone_17_air,Apple iPhone 17 Air,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,130,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_17_air__iphone17air,iPhone17Air,apple_iphone_17_air,Apple iPhone 17 Air,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,131,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_17_pro__17_pro,17 Pro,apple_iphone_17_pro,Apple iPhone 17 Pro,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,132,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_17_pro__apple_iphone_17_pro,Apple iPhone 17 Pro,apple_iphone_17_pro,Apple iPhone 17 Pro,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,133,ativo,false,false,Nome canonico.
apple_iphone_17_pro__ip_17_pro,IP 17 Pro,apple_iphone_17_pro,Apple iPhone 17 Pro,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,134,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_17_pro__iphone_17_pro,iPhone 17 Pro,apple_iphone_17_pro,Apple iPhone 17 Pro,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,135,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_17_pro__iphone17pro,iPhone17Pro,apple_iphone_17_pro,Apple iPhone 17 Pro,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,136,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_17_pro_max__17_pro_max,17 Pro Max,apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,137,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_17_pro_max__apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,138,ativo,false,false,Nome canonico.
apple_iphone_17_pro_max__ip_17_pro_max,IP 17 Pro Max,apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,139,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_17_pro_max__iphone_17_pro_max,iPhone 17 Pro Max,apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,140,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_17_pro_max__iphone17promax,iPhone17ProMax,apple_iphone_17_pro_max,Apple iPhone 17 Pro Max,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,141,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_17e__17e,17e,apple_iphone_17e,Apple iPhone 17e,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,142,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_17e__apple_iphone_17e,Apple iPhone 17e,apple_iphone_17e,Apple iPhone 17e,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,143,ativo,false,false,Nome canonico.
apple_iphone_17e__ip_17e,IP 17e,apple_iphone_17e,Apple iPhone 17e,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,144,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_17e__iphone_17e,iPhone 17e,apple_iphone_17e,Apple iPhone 17e,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,145,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_17e__iphone17e,iPhone17e,apple_iphone_17e,Apple iPhone 17e,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,146,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_6_plus__6_plus,6 Plus,apple_iphone_6_plus,Apple iPhone 6 Plus,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,147,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_6_plus__apple_iphone_6_plus,Apple iPhone 6 Plus,apple_iphone_6_plus,Apple iPhone 6 Plus,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,148,ativo,false,false,Nome canonico.
apple_iphone_6_plus__ip_6_plus,IP 6 Plus,apple_iphone_6_plus,Apple iPhone 6 Plus,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,149,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_6_plus__iphone_6_plus,iPhone 6 Plus,apple_iphone_6_plus,Apple iPhone 6 Plus,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,150,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_6_plus__iphone6plus,iPhone6Plus,apple_iphone_6_plus,Apple iPhone 6 Plus,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,151,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_7__7,7,apple_iphone_7,Apple iPhone 7,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,152,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7__apple_iphone_7,Apple iPhone 7,apple_iphone_7,Apple iPhone 7,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,153,ativo,false,false,Nome canonico.
apple_iphone_7__ip_7,IP 7,apple_iphone_7,Apple iPhone 7,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,154,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7__iphone_7,iPhone 7,apple_iphone_7,Apple iPhone 7,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,155,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_7__iphone7,iPhone7,apple_iphone_7,Apple iPhone 7,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,156,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_7_branco__7_branco,7 Branco,apple_iphone_7_branco,Apple iPhone 7 Branco,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,157,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7_branco__apple_iphone_7_branco,Apple iPhone 7 Branco,apple_iphone_7_branco,Apple iPhone 7 Branco,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,158,ativo,false,false,Nome canonico.
apple_iphone_7_branco__ip_7_branco,IP 7 Branco,apple_iphone_7_branco,Apple iPhone 7 Branco,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,159,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7_branco__iphone_7_branco,iPhone 7 Branco,apple_iphone_7_branco,Apple iPhone 7 Branco,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,160,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_7_plus__7_plus,7 Plus,apple_iphone_7_plus,Apple iPhone 7 Plus,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,161,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7_plus__apple_iphone_7_plus,Apple iPhone 7 Plus,apple_iphone_7_plus,Apple iPhone 7 Plus,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,162,ativo,false,false,Nome canonico.
apple_iphone_7_plus__ip_7_plus,IP 7 Plus,apple_iphone_7_plus,Apple iPhone 7 Plus,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,163,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7_plus__iphone_7_plus,iPhone 7 Plus,apple_iphone_7_plus,Apple iPhone 7 Plus,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,164,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_7_plus__iphone7plus,iPhone7Plus,apple_iphone_7_plus,Apple iPhone 7 Plus,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,165,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_7_plus_branco__7_plus_branco,7 Plus Branco,apple_iphone_7_plus_branco,Apple iPhone 7 Plus Branco,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,166,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7_plus_branco__apple_iphone_7_plus_branco,Apple iPhone 7 Plus Branco,apple_iphone_7_plus_branco,Apple iPhone 7 Plus Branco,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,167,ativo,false,false,Nome canonico.
apple_iphone_7_plus_branco__ip_7_plus_branco,IP 7 Plus Branco,apple_iphone_7_plus_branco,Apple iPhone 7 Plus Branco,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,168,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7_plus_branco__iphone_7_plus_branco,iPhone 7 Plus Branco,apple_iphone_7_plus_branco,Apple iPhone 7 Plus Branco,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,169,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_7_plus_preto__7_plus_preto,7 Plus Preto,apple_iphone_7_plus_preto,Apple iPhone 7 Plus Preto,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,170,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7_plus_preto__apple_iphone_7_plus_preto,Apple iPhone 7 Plus Preto,apple_iphone_7_plus_preto,Apple iPhone 7 Plus Preto,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,171,ativo,false,false,Nome canonico.
apple_iphone_7_plus_preto__ip_7_plus_preto,IP 7 Plus Preto,apple_iphone_7_plus_preto,Apple iPhone 7 Plus Preto,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,172,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7_plus_preto__iphone_7_plus_preto,iPhone 7 Plus Preto,apple_iphone_7_plus_preto,Apple iPhone 7 Plus Preto,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,173,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_7_preto__7_preto,7 Preto,apple_iphone_7_preto,Apple iPhone 7 Preto,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,174,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_7_preto__apple_iphone_7_preto,Apple iPhone 7 Preto,apple_iphone_7_preto,Apple iPhone 7 Preto,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,175,ativo,false,false,Nome canonico.
apple_iphone_7_preto__ip_7_preto,IP 7 Preto,apple_iphone_7_preto,Apple iPhone 7 Preto,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,176,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_7_preto__iphone_7_preto,iPhone 7 Preto,apple_iphone_7_preto,Apple iPhone 7 Preto,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,177,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8__8,8,apple_iphone_8,Apple iPhone 8,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,178,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
apple_iphone_8__apple_iphone_8,Apple iPhone 8,apple_iphone_8,Apple iPhone 8,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,179,ativo,false,false,Nome canonico.
apple_iphone_8__ip_8,IP 8,apple_iphone_8,Apple iPhone 8,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,180,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8__iphone_8,iPhone 8,apple_iphone_8,Apple iPhone 8,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,181,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8__iphone8,iPhone8,apple_iphone_8,Apple iPhone 8,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,182,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_8_branco__8_branco,8 Branco,apple_iphone_8_branco,Apple iPhone 8 Branco,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,183,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_branco__apple_iphone_8_branco,Apple iPhone 8 Branco,apple_iphone_8_branco,Apple iPhone 8 Branco,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,184,ativo,false,false,Nome canonico.
apple_iphone_8_branco__ip_8_branco,IP 8 Branco,apple_iphone_8_branco,Apple iPhone 8 Branco,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,185,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8_branco__iphone_8_branco,iPhone 8 Branco,apple_iphone_8_branco,Apple iPhone 8 Branco,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,186,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8_plus__8_plus,8 Plus,apple_iphone_8_plus,Apple iPhone 8 Plus,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,187,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus__apple_iphone_8_plus,Apple iPhone 8 Plus,apple_iphone_8_plus,Apple iPhone 8 Plus,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,188,ativo,false,false,Nome canonico.
apple_iphone_8_plus__ip_8_plus,IP 8 Plus,apple_iphone_8_plus,Apple iPhone 8 Plus,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,189,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8_plus__iphone_8_plus,iPhone 8 Plus,apple_iphone_8_plus,Apple iPhone 8 Plus,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,190,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8_plus__iphone8plus,iPhone8Plus,apple_iphone_8_plus,Apple iPhone 8 Plus,Apple,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,191,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_8_plus_branco__8_plus_branco,8 Plus Branco,apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,192,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus_branco__apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,193,ativo,false,false,Nome canonico.
apple_iphone_8_plus_branco__ip_8_plus_branco,IP 8 Plus Branco,apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,194,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8_plus_branco__iphone_8_plus_branco,iPhone 8 Plus Branco,apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,195,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8_plus_preto__8_plus_preto,8 Plus Preto,apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,196,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus_preto__apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,197,ativo,false,false,Nome canonico.
apple_iphone_8_plus_preto__ip_8_plus_preto,IP 8 Plus Preto,apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,198,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8_plus_preto__iphone_8_plus_preto,iPhone 8 Plus Preto,apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,199,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_8_preto__8_preto,8 Preto,apple_iphone_8_preto,Apple iPhone 8 Preto,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,200,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_preto__apple_iphone_8_preto,Apple iPhone 8 Preto,apple_iphone_8_preto,Apple iPhone 8 Preto,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,201,ativo,false,false,Nome canonico.
apple_iphone_8_preto__ip_8_preto,IP 8 Preto,apple_iphone_8_preto,Apple iPhone 8 Preto,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,202,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_8_preto__iphone_8_preto,iPhone 8 Preto,apple_iphone_8_preto,Apple iPhone 8 Preto,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,203,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_air__air,Air,apple_iphone_air,Apple iPhone Air,Apple,short,docs/catalogo/seeds/device_aliases_seed_001.csv,204,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_air__apple_iphone_air,Apple iPhone Air,apple_iphone_air,Apple iPhone Air,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,205,ativo,false,false,Nome canonico.
apple_iphone_air__ip_air,IP Air,apple_iphone_air,Apple iPhone Air,Apple,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,206,ativo,false,false,Abreviacao comum de balcão.
apple_iphone_air__iphone_air,iPhone Air,apple_iphone_air,Apple iPhone Air,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,207,ativo,false,false,Variante comercial sem fabricante principal.
apple_iphone_air__iphoneair,iPhoneAir,apple_iphone_air,Apple iPhone Air,Apple,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,208,ativo,false,false,Alias informado na planilha de capinhas.
apple_iphone_se_2020__apple_iphone_se_2020,Apple iPhone SE 2020,apple_iphone_se_2020,Apple iPhone SE 2020,Apple,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,209,ativo,false,false,Nome canonico.
