pair_id,model_a_id,model_a_name,model_a_brand,model_b_id,model_b_name,model_b_brand,supporting_group_ids,supporting_group_count,same_brand,cross_brand,best_evidence_status,worst_evidence_status,source_count,has_confirmed_supplier,has_bench_confirmation,has_probable_market,has_requires_test,has_conflict,public_visibility,mvp_eligibility,public_warning,source_files,notes
pair_0071,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a03,Samsung Galaxy A03,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0072,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0073,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a03s,Samsung Galaxy A03S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0074,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a12,Samsung Galaxy A12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0075,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a13,Samsung Galaxy A13,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0076,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0077,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0078,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a23,Samsung Galaxy A23,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0079,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0080,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_a70,Samsung Galaxy A70,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0081,infinix_smart_7,Infinix Smart 7,Infinix,samsung_galaxy_m12,Samsung Galaxy M12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0082,lg_k22,LG K22,LG,lg_k40s,LG K40S,LG,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0083,lg_k22,LG K22,LG,motorola_moto_g8_play,Motorola Moto G8 Play,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0084,lg_k22,LG K22,LG,motorola_moto_g8_plus,Motorola Moto G8 Plus,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0085,lg_k22,LG K22,LG,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0086,lg_k22,LG K22,LG,motorola_moto_one_zoom,Motorola Moto One Zoom,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0087,lg_k22,LG K22,LG,redmi_note_7,Redmi Note 7,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0088,lg_k22,LG K22,LG,redmi_note_7s,Redmi Note 7S,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0089,lg_k22,LG K22,LG,redmi_note_8,Redmi Note 8,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0090,lg_k22,LG K22,LG,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0091,lg_k22,LG K22,LG,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0092,lg_k22,LG K22,LG,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0093,lg_k22,LG K22,LG,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0094,lg_k22,LG K22,LG,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0095,lg_k22,LG K22,LG,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0096,lg_k22,LG K22,LG,samsung_galaxy_m30,Samsung Galaxy M30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0097,lg_k22,LG K22,LG,samsung_galaxy_m31,Samsung Galaxy M31,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0098,lg_k40s,LG K40S,LG,motorola_moto_g8_play,Motorola Moto G8 Play,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0099,lg_k40s,LG K40S,LG,motorola_moto_g8_plus,Motorola Moto G8 Plus,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0100,lg_k40s,LG K40S,LG,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0101,lg_k40s,LG K40S,LG,motorola_moto_one_zoom,Motorola Moto One Zoom,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0102,lg_k40s,LG K40S,LG,redmi_note_7,Redmi Note 7,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0103,lg_k40s,LG K40S,LG,redmi_note_7s,Redmi Note 7S,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0104,lg_k40s,LG K40S,LG,redmi_note_8,Redmi Note 8,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0105,lg_k40s,LG K40S,LG,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0106,lg_k40s,LG K40S,LG,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0107,lg_k40s,LG K40S,LG,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0108,lg_k40s,LG K40S,LG,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0109,lg_k40s,LG K40S,LG,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0110,lg_k40s,LG K40S,LG,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0111,lg_k40s,LG K40S,LG,samsung_galaxy_m30,Samsung Galaxy M30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0112,lg_k40s,LG K40S,LG,samsung_galaxy_m31,Samsung Galaxy M31,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0113,lg_k41s,LG K41S,LG,lg_k51s,LG K51S,LG,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0114,lg_k41s,LG K41S,LG,motorola_moto_e20,Motorola Moto E20,Motorola,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0115,lg_k41s,LG K41S,LG,motorola_moto_e7_plus,Motorola Moto E7 Plus,Motorola,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0116,lg_k41s,LG K41S,LG,motorola_moto_g10,Motorola Moto G10,Motorola,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0117,lg_k41s,LG K41S,LG,motorola_moto_g20,Motorola Moto G20,Motorola,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
