alias_key,model_key,alias,normalized_alias,alias_type,is_ambiguous,requires_brand_context,confidence,notes
apple_iphone_8__8,apple_iphone_8,8,8,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
apple_iphone_8__apple_iphone_8,apple_iphone_8,Apple iPhone 8,APPLE IPHONE 8,canonical,false,false,alta,Nome canonico.
apple_iphone_8__ip_8,apple_iphone_8,IP 8,IP 8,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8__iphone_8,apple_iphone_8,iPhone 8,IPHONE 8,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_8__iphone8,apple_iphone_8,iPhone8,IPHONE8,common_typo,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_8_branco__8_branco,apple_iphone_8_branco,8 Branco,8 BRANCO,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_branco__apple_iphone_8_branco,apple_iphone_8_branco,Apple iPhone 8 Branco,APPLE IPHONE 8 BRANCO,canonical,false,false,alta,Nome canonico.
apple_iphone_8_branco__ip_8_branco,apple_iphone_8_branco,IP 8 Branco,IP 8 BRANCO,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8_branco__iphone_8_branco,apple_iphone_8_branco,iPhone 8 Branco,IPHONE 8 BRANCO,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_8_plus__8_plus,apple_iphone_8_plus,8 Plus,8 PLUS,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus__apple_iphone_8_plus,apple_iphone_8_plus,Apple iPhone 8 Plus,APPLE IPHONE 8 PLUS,canonical,false,false,alta,Nome canonico.
apple_iphone_8_plus__ip_8_plus,apple_iphone_8_plus,IP 8 Plus,IP 8 PLUS,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8_plus__iphone_8_plus,apple_iphone_8_plus,iPhone 8 Plus,IPHONE 8 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_8_plus__iphone8plus,apple_iphone_8_plus,iPhone8Plus,IPHONE8PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_8_plus_branco__8_plus_branco,apple_iphone_8_plus_branco,8 Plus Branco,8 PLUS BRANCO,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus_branco__apple_iphone_8_plus_branco,apple_iphone_8_plus_branco,Apple iPhone 8 Plus Branco,APPLE IPHONE 8 PLUS BRANCO,canonical,false,false,alta,Nome canonico.
apple_iphone_8_plus_branco__ip_8_plus_branco,apple_iphone_8_plus_branco,IP 8 Plus Branco,IP 8 PLUS BRANCO,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8_plus_branco__iphone_8_plus_branco,apple_iphone_8_plus_branco,iPhone 8 Plus Branco,IPHONE 8 PLUS BRANCO,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_8_plus_preto__8_plus_preto,apple_iphone_8_plus_preto,8 Plus Preto,8 PLUS PRETO,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_plus_preto__apple_iphone_8_plus_preto,apple_iphone_8_plus_preto,Apple iPhone 8 Plus Preto,APPLE IPHONE 8 PLUS PRETO,canonical,false,false,alta,Nome canonico.
apple_iphone_8_plus_preto__ip_8_plus_preto,apple_iphone_8_plus_preto,IP 8 Plus Preto,IP 8 PLUS PRETO,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8_plus_preto__iphone_8_plus_preto,apple_iphone_8_plus_preto,iPhone 8 Plus Preto,IPHONE 8 PLUS PRETO,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_8_preto__8_preto,apple_iphone_8_preto,8 Preto,8 PRETO,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_8_preto__apple_iphone_8_preto,apple_iphone_8_preto,Apple iPhone 8 Preto,APPLE IPHONE 8 PRETO,canonical,false,false,alta,Nome canonico.
apple_iphone_8_preto__ip_8_preto,apple_iphone_8_preto,IP 8 Preto,IP 8 PRETO,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_8_preto__iphone_8_preto,apple_iphone_8_preto,iPhone 8 Preto,IPHONE 8 PRETO,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_air__air,apple_iphone_air,Air,AIR,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_air__apple_iphone_air,apple_iphone_air,Apple iPhone Air,APPLE IPHONE AIR,canonical,false,false,alta,Nome canonico.
apple_iphone_air__ip_air,apple_iphone_air,IP Air,IP AIR,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_air__iphone_air,apple_iphone_air,iPhone Air,IPHONE AIR,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_air__iphoneair,apple_iphone_air,iPhoneAir,IPHONEAIR,commercial_variant,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_se_2020__apple_iphone_se_2020,apple_iphone_se_2020,Apple iPhone SE 2020,APPLE IPHONE SE 2020,canonical,false,false,alta,Nome canonico.
apple_iphone_se_2020__ip_se_2020,apple_iphone_se_2020,IP SE 2020,IP SE 2020,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_se_2020__iphone_se_2020,apple_iphone_se_2020,iPhone SE 2020,IPHONE SE 2020,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_se_2020__iphonese2020,apple_iphone_se_2020,iPhoneSE2020,IPHONESE2020,common_typo,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_se_2020__se_2020,apple_iphone_se_2020,SE 2020,SE 2020,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_se_2022__apple_iphone_se_2022,apple_iphone_se_2022,Apple iPhone SE 2022,APPLE IPHONE SE 2022,canonical,false,false,alta,Nome canonico.
apple_iphone_se_2022__ip_se_2022,apple_iphone_se_2022,IP SE 2022,IP SE 2022,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_se_2022__iphone_se_2022,apple_iphone_se_2022,iPhone SE 2022,IPHONE SE 2022,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_se_2022__iphonese2022,apple_iphone_se_2022,iPhoneSE2022,IPHONESE2022,common_typo,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_se_2022__se_2022,apple_iphone_se_2022,SE 2022,SE 2022,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_x__apple_iphone_x,apple_iphone_x,Apple iPhone X,APPLE IPHONE X,canonical,false,false,alta,Nome canonico.
apple_iphone_x__ip_x,apple_iphone_x,IP X,IP X,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_x__iphone_x,apple_iphone_x,iPhone X,IPHONE X,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_x__iphonex,apple_iphone_x,iPhoneX,IPHONEX,commercial_variant,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_x__x,apple_iphone_x,X,X,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_xr__apple_iphone_xr,apple_iphone_xr,Apple iPhone XR,APPLE IPHONE XR,canonical,false,false,alta,Nome canonico.
apple_iphone_xr__ip_xr,apple_iphone_xr,IP XR,IP XR,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_xr__iphone_xr,apple_iphone_xr,iPhone XR,IPHONE XR,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_xr__iphonexr,apple_iphone_xr,iPhoneXR,IPHONEXR,commercial_variant,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_xr__xr,apple_iphone_xr,XR,XR,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_xs__apple_iphone_xs,apple_iphone_xs,Apple iPhone XS,APPLE IPHONE XS,canonical,false,false,alta,Nome canonico.
apple_iphone_xs__ip_xs,apple_iphone_xs,IP XS,IP XS,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_xs__iphone_xs,apple_iphone_xs,iPhone XS,IPHONE XS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_xs__iphonexs,apple_iphone_xs,iPhoneXS,IPHONEXS,commercial_variant,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_xs__xs,apple_iphone_xs,XS,XS,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
apple_iphone_xs_max__apple_iphone_xs_max,apple_iphone_xs_max,Apple iPhone XS Max,APPLE IPHONE XS MAX,canonical,false,false,alta,Nome canonico.
apple_iphone_xs_max__ip_xs_max,apple_iphone_xs_max,IP XS Max,IP XS MAX,marketplace_name,false,false,alta,Abreviacao comum de balcão.
apple_iphone_xs_max__iphone_xs_max,apple_iphone_xs_max,iPhone XS Max,IPHONE XS MAX,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
apple_iphone_xs_max__iphonexsmax,apple_iphone_xs_max,iPhoneXSMax,IPHONEXSMAX,commercial_variant,false,false,alta,Alias informado na planilha de capinhas.
apple_iphone_xs_max__xs_max,apple_iphone_xs_max,XS Max,XS MAX,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
infinix_hot_play__hot_play,infinix_hot_play,Hot Play,HOT PLAY,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
infinix_hot_play__hotplay,infinix_hot_play,HotPlay,HOTPLAY,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
infinix_hot_play__infinix_hot_play,infinix_hot_play,Infinix Hot Play,INFINIX HOT PLAY,canonical,false,false,alta,Nome canonico.
infinix_smart_7__infinix_smart_7,infinix_smart_7,Infinix Smart 7,INFINIX SMART 7,canonical,false,false,alta,Nome canonico.
infinix_smart_7__smart_7,infinix_smart_7,Smart 7,SMART 7,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
infinix_smart_7__smart7,infinix_smart_7,Smart7,SMART7,manufacturer_code,false,false,alta,Alias informado na planilha de capinhas.
lg_k10_2017__k10_2017,lg_k10_2017,K10 2017,K10 2017,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
lg_k10_2017__k102017,lg_k10_2017,K102017,K102017,common_typo,false,false,alta,Alias informado na planilha de capinhas.
lg_k10_2017__lg_k10_2017,lg_k10_2017,LG K10 2017,LG K10 2017,canonical,false,false,alta,Nome canonico.
lg_k10_power__k10_power,lg_k10_power,K10 Power,K10 POWER,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k10_power__k10power,lg_k10_power,K10Power,K10POWER,common_typo,false,false,alta,Alias informado na planilha de capinhas.
lg_k10_power__lg_k10_power,lg_k10_power,LG K10 Power,LG K10 POWER,canonical,false,false,alta,Nome canonico.
lg_k11__k11,lg_k11,K11,K11,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k11__lg_k11,lg_k11,LG K11,LG K11,canonical,false,false,alta,Nome canonico.
lg_k12__k12,lg_k12,K12,K12,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k12__lg_k12,lg_k12,LG K12,LG K12,canonical,false,false,alta,Nome canonico.
lg_k12_prime__k12_prime,lg_k12_prime,K12 Prime,K12 PRIME,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
lg_k12_prime__k12prime,lg_k12_prime,K12Prime,K12PRIME,common_typo,false,false,alta,Alias informado na planilha de capinhas.
lg_k12_prime__lg_k12_prime,lg_k12_prime,LG K12 Prime,LG K12 PRIME,canonical,false,false,alta,Nome canonico.
lg_k22__k22,lg_k22,K22,K22,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k22__lg_k22,lg_k22,LG K22,LG K22,canonical,false,false,alta,Nome canonico.
lg_k40s__k40s,lg_k40s,K40S,K40S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k40s__lg_k40s,lg_k40s,LG K40S,LG K40S,canonical,false,false,alta,Nome canonico.
lg_k41s__k41s,lg_k41s,K41S,K41S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k41s__lg_k41s,lg_k41s,LG K41S,LG K41S,canonical,false,false,alta,Nome canonico.
lg_k50s__k50s,lg_k50s,K50S,K50S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k50s__lg_k50s,lg_k50s,LG K50S,LG K50S,canonical,false,false,alta,Nome canonico.
lg_k51s__k51s,lg_k51s,K51S,K51S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k51s__lg_k51s,lg_k51s,LG K51S,LG K51S,canonical,false,false,alta,Nome canonico.
lg_k9__k9,lg_k9,K9,K9,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
lg_k9__lg_k9,lg_k9,LG K9,LG K9,canonical,false,false,alta,Nome canonico.
motorola_edge_20__edge_20,motorola_edge_20,Edge 20,EDGE 20,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_20__edge20,motorola_edge_20,Edge20,EDGE20,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_20__moto_edge_20,motorola_edge_20,Moto Edge 20,MOTO EDGE 20,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_20__motorola_edge_20,motorola_edge_20,Motorola Edge 20,MOTOROLA EDGE 20,canonical,false,false,alta,Nome canonico.
motorola_edge_20_lite__edge_20_lite,motorola_edge_20_lite,Edge 20 Lite,EDGE 20 LITE,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_20_lite__edge20lite,motorola_edge_20_lite,Edge20Lite,EDGE20LITE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_20_lite__moto_edge_20_lite,motorola_edge_20_lite,Moto Edge 20 Lite,MOTO EDGE 20 LITE,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_20_lite__motorola_edge_20_lite,motorola_edge_20_lite,Motorola Edge 20 Lite,MOTOROLA EDGE 20 LITE,canonical,false,false,alta,Nome canonico.
motorola_edge_20_pro__edge_20_pro,motorola_edge_20_pro,Edge 20 Pro,EDGE 20 PRO,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_20_pro__edge20pro,motorola_edge_20_pro,Edge20Pro,EDGE20PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_20_pro__moto_edge_20_pro,motorola_edge_20_pro,Moto Edge 20 Pro,MOTO EDGE 20 PRO,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_20_pro__motorola_edge_20_pro,motorola_edge_20_pro,Motorola Edge 20 Pro,MOTOROLA EDGE 20 PRO,canonical,false,false,alta,Nome canonico.
motorola_edge_30__edge_30,motorola_edge_30,Edge 30,EDGE 30,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_30__edge30,motorola_edge_30,Edge30,EDGE30,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_30__moto_edge_30,motorola_edge_30,Moto Edge 30,MOTO EDGE 30,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_30__motorola_edge_30,motorola_edge_30,Motorola Edge 30,MOTOROLA EDGE 30,canonical,false,false,alta,Nome canonico.
motorola_edge_30_neo__edge_30_neo,motorola_edge_30_neo,Edge 30 Neo,EDGE 30 NEO,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_30_neo__edge30neo,motorola_edge_30_neo,Edge30Neo,EDGE30NEO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_30_neo__moto_edge_30_neo,motorola_edge_30_neo,Moto Edge 30 Neo,MOTO EDGE 30 NEO,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_30_neo__motorola_edge_30_neo,motorola_edge_30_neo,Motorola Edge 30 Neo,MOTOROLA EDGE 30 NEO,canonical,false,false,alta,Nome canonico.
motorola_edge_30_pro__edge_30_pro,motorola_edge_30_pro,Edge 30 Pro,EDGE 30 PRO,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_30_pro__edge30pro,motorola_edge_30_pro,Edge30Pro,EDGE30PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_30_pro__moto_edge_30_pro,motorola_edge_30_pro,Moto Edge 30 Pro,MOTO EDGE 30 PRO,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_30_pro__motorola_edge_30_pro,motorola_edge_30_pro,Motorola Edge 30 Pro,MOTOROLA EDGE 30 PRO,canonical,false,false,alta,Nome canonico.
motorola_edge_50_neo__edge_50_neo,motorola_edge_50_neo,Edge 50 Neo,EDGE 50 NEO,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_50_neo__edge50neo,motorola_edge_50_neo,Edge50Neo,EDGE50NEO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_50_neo__moto_edge_50_neo,motorola_edge_50_neo,Moto Edge 50 Neo,MOTO EDGE 50 NEO,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_50_neo__motorola_edge_50_neo,motorola_edge_50_neo,Motorola Edge 50 Neo,MOTOROLA EDGE 50 NEO,canonical,false,false,alta,Nome canonico.
motorola_edge_60_neo__edge_60_neo,motorola_edge_60_neo,Edge 60 Neo,EDGE 60 NEO,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_60_neo__edge60neo,motorola_edge_60_neo,Edge60Neo,EDGE60NEO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_60_neo__moto_edge_60_neo,motorola_edge_60_neo,Moto Edge 60 Neo,MOTO EDGE 60 NEO,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_60_neo__motorola_edge_60_neo,motorola_edge_60_neo,Motorola Edge 60 Neo,MOTOROLA EDGE 60 NEO,canonical,false,false,alta,Nome canonico.
motorola_edge_70__edge_70,motorola_edge_70,Edge 70,EDGE 70,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_70__edge70,motorola_edge_70,Edge70,EDGE70,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_70__moto_edge_70,motorola_edge_70,Moto Edge 70,MOTO EDGE 70,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_70__motorola_edge_70,motorola_edge_70,Motorola Edge 70,MOTOROLA EDGE 70,canonical,false,false,alta,Nome canonico.
motorola_edge_s__edge_s,motorola_edge_s,Edge S,EDGE S,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_edge_s__edges,motorola_edge_s,EdgeS,EDGES,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_edge_s__moto_edge_s,motorola_edge_s,Moto Edge S,MOTO EDGE S,commercial_variant,false,false,alta,Linha Moto + nome curto.
motorola_edge_s__motorola_edge_s,motorola_edge_s,Motorola Edge S,MOTOROLA EDGE S,canonical,false,false,alta,Nome canonico.
motorola_moto_e13__e13,motorola_moto_e13,E13,E13,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_e13__moto_e13,motorola_moto_e13,Moto E13,MOTO E13,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_e13__motorola_e13,motorola_moto_e13,Motorola E13,MOTOROLA E13,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_e13__motorola_moto_e13,motorola_moto_e13,Motorola Moto E13,MOTOROLA MOTO E13,canonical,false,false,alta,Nome canonico.
motorola_moto_e14__e14,motorola_moto_e14,E14,E14,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_e14__moto_e14,motorola_moto_e14,Moto E14,MOTO E14,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_e14__motorola_e14,motorola_moto_e14,Motorola E14,MOTOROLA E14,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_e14__motorola_moto_e14,motorola_moto_e14,Motorola Moto E14,MOTOROLA MOTO E14,canonical,false,false,alta,Nome canonico.
motorola_moto_e15__e15,motorola_moto_e15,E15,E15,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
