compatibility_key,compatibility_type,group_name,source_model_key,target_model_key,product_category,status,confidence,source_origin,evidence,requires_dry_test,notes
pelicula_g001__lg_k41s__samsung_galaxy_m12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k41s,samsung_galaxy_m12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_e20,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_e20,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_e7_plus,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_e7_plus,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_g10,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_g10,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_g20,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_g20,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_g30,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_g30,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_g9,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_g9,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_g9_play,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_g9_play,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__motorola_moto_one_fusion,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,motorola_moto_one_fusion,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__realme_c11,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,realme_c11,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__realme_c21y,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,realme_c21y,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__realme_c25,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,realme_c25,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__realme_c35,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,realme_c35,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__redmi_9a_sport,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,redmi_9a_sport,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a02,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a02,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a02s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a02s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a03,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a03,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a03_core,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a03_core,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a03s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a03s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a13,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a13,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a13_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a13_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a13_5g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a13_5g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a23,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a23,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a23_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a23_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_a70,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_a70,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__lg_k51s__samsung_galaxy_m12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,lg_k51s,samsung_galaxy_m12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_e7_plus,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_e7_plus,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_g10,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_g10,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_g20,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_g20,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_g30,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_g30,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_g9,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_g9,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_g9_play,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_g9_play,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__motorola_moto_one_fusion,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,motorola_moto_one_fusion,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__motorola_moto_e20__realme_c11,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,motorola_moto_e20,realme_c11,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
